x,y,z,rx,ry,rz
160,100,10,88.08,80.0,10.0
160,100,20,88.08,80.0,20.0
160,100,30,88.08,80.0,30.0
160,100,40,88.08,80.0,40.0
160,100,50,88.08,80.0,50.0
160,100,60,88.08,80.0,60.0
160,100,70,88.08,80.0,70.0
160,100,80,88.08,80.0,80.0
160,100,90,88.08,80.0,90.0
160,100,100,88.08,86.39,80.0
160,100,110,88.08,92.72,70.0
160,100,120,88.08,98.96,60.0
160,100,130,91.22,100.0,50.0
160,100,140,91.22,100.0,40.0
160,100,150,91.22,100.0,30.0
160,100,160,91.22,100.0,20.0
160,100,170,91.22,100.0,10.0
160,100,180,91.22,100.0,0.0
160,110,0,88.08,70.0,-0.0
160,110,10,88.08,70.0,10.0
160,110,20,88.08,70.0,20.0
160,110,30,88.08,70.0,30.0
160,110,40,88.08,70.0,40.0
160,110,50,88.08,70.0,50.0
160,110,60,88.08,70.0,60.0
160,110,70,88.08,70.0,70.0
160,110,80,88.08,70.0,80.0
160,110,90,88.08,70.0,90.0
160,110,100,88.08,76.39,80.0
160,110,110,88.08,82.72,70.0
160,110,120,88.08,88.96,60.0
160,110,130,88.08,95.04,50.0
160,110,140,88.08,100.91,40.0
160,110,150,88.08,106.48,30.0
160,110,160,91.22,110.0,20.0
160,110,170,91.22,110.0,10.0
160,110,180,91.22,110.0,-0.0
160,120,0,88.08,60.0,0.0
160,120,10,88.08,60.0,10.0
160,120,20,88.08,60.0,20.0
160,120,30,88.08,60.0,30.0
160,120,40,88.08,60.0,40.0
160,120,50,88.08,60.0,50.0
160,120,60,88.08,60.0,60.0
160,120,70,88.08,60.0,70.0
160,120,80,88.08,60.0,80.0
160,120,90,88.08,60.0,90.0
160,120,100,88.08,66.39,80.0
160,120,110,88.08,72.72,70.0
160,120,120,88.08,78.96,60.0
160,120,130,88.08,85.04,50.0
160,120,140,88.08,90.91,40.0
160,120,150,88.08,96.48,30.0
160,120,160,88.08,101.65,20.0
160,120,170,88.08,106.33,10.0
160,120,180,88.08,110.34,-0.0
160,130,0,88.08,50.0,0.0
160,130,10,88.08,50.0,10.0
160,130,20,88.08,50.0,20.0
160,130,30,88.08,50.0,30.0
160,130,40,88.08,50.0,40.0
160,130,50,88.08,50.0,50.0
160,130,60,88.08,50.0,60.0
160,130,70,88.08,50.0,70.0
160,130,80,88.08,50.0,80.0
160,130,90,88.08,50.0,90.0
160,130,100,88.08,56.39,80.0
160,130,110,88.08,62.72,70.0
160,130,120,88.08,68.96,60.0
160,130,130,88.08,75.04,50.0
160,130,140,88.08,80.91,40.0
160,130,150,88.08,86.48,30.0
160,130,160,88.08,91.65,20.0
160,130,170,88.08,96.33,10.0
160,130,180,88.08,100.34,0.0
160,140,0,88.08,40.0,0.0
160,140,10,88.08,40.0,10.0
160,140,20,88.08,40.0,20.0
160,140,30,88.08,40.0,30.0
160,140,40,88.08,40.0,40.0
160,140,50,88.08,40.0,50.0
160,140,60,88.08,40.0,60.0
160,140,70,88.08,40.0,70.0
160,140,80,88.08,40.0,80.0
160,140,90,88.08,40.0,90.0
160,140,100,88.08,46.39,80.0
160,140,110,88.08,52.72,70.0
160,140,120,88.08,58.96,60.0
160,140,130,88.08,65.04,50.0
160,140,140,88.08,70.91,40.0
160,140,150,88.08,76.48,30.0
160,140,160,88.08,81.65,20.0
160,140,170,88.08,86.33,10.0
160,140,180,88.08,90.34,-0.0
160,150,0,88.08,30.0,-0.0
160,150,10,88.08,30.0,10.0
160,150,20,88.08,30.0,20.0
160,150,30,88.08,30.0,30.0
160,150,40,88.08,30.0,40.0
160,150,50,88.08,30.0,50.0
160,150,60,88.08,30.0,60.0
160,150,70,88.08,30.0,70.0
160,150,80,88.08,30.0,80.0
160,150,90,88.08,30.0,90.0
160,150,100,88.08,36.39,80.0
160,150,110,88.08,42.72,70.0
160,150,120,88.08,48.96,60.0
160,150,130,88.08,55.04,50.0
160,150,140,88.08,60.91,40.0
160,150,150,88.08,66.48,30.0
160,150,160,88.08,71.65,20.0
160,150,170,88.08,76.33,10.0
160,150,180,88.08,80.34,-0.0
160,160,0,88.08,20.0,-0.0
160,160,10,88.08,20.0,10.0
160,160,20,88.08,20.0,20.0
160,160,30,88.08,20.0,30.0
160,160,40,88.08,20.0,40.0
160,160,50,88.08,20.0,50.0
160,160,60,88.08,20.0,60.0
160,160,70,88.08,20.0,70.0
160,160,80,88.08,20.0,80.0
160,160,90,88.08,20.0,90.0
160,160,100,88.08,26.39,80.0
160,160,110,88.08,32.72,70.0
160,160,120,88.08,38.96,60.0
160,160,130,88.08,45.04,50.0
160,160,140,88.08,50.91,40.0
160,160,150,88.08,56.48,30.0
160,160,160,88.08,61.65,20.0
160,160,170,88.08,66.33,10.0
160,160,180,88.08,70.34,0.0
160,170,0,88.08,10.0,0.0
160,170,10,88.08,10.0,10.0
160,170,20,88.08,10.0,20.0
160,170,30,88.08,10.0,30.0
160,170,40,88.08,10.0,40.0
160,170,50,88.08,10.0,50.0
160,170,60,88.08,10.0,60.0
160,170,70,88.08,10.0,70.0
160,170,80,88.08,10.0,80.0
160,170,90,88.08,10.0,90.0
160,170,100,88.08,16.39,80.0
160,170,110,88.08,22.72,70.0
160,170,120,88.08,28.96,60.0
160,170,130,88.08,35.04,50.0
160,170,140,88.08,40.91,40.0
160,170,150,88.08,46.48,30.0
160,170,160,88.08,51.65,20.0
160,170,170,88.08,56.33,10.0
160,170,180,88.08,60.34,0.0
160,180,0,88.08,0.0,0.0
160,180,10,88.08,0.0,10.0
160,180,20,88.08,0.0,20.0
160,180,30,88.08,0.0,30.0
160,180,40,88.08,0.0,40.0
160,180,50,88.08,0.0,50.0
160,180,60,88.08,-0.0,60.0
160,180,70,88.08,0.0,70.0
160,180,80,88.08,0.0,80.0
160,180,90,88.08,0.0,90.0
160,180,100,88.08,6.39,80.0
160,180,110,88.08,12.72,70.0
160,180,120,88.08,18.96,60.0
160,180,130,88.08,25.04,50.0
160,180,140,88.08,30.91,40.0
160,180,150,88.08,36.48,30.0
160,180,160,88.08,41.65,20.0
160,180,170,88.08,46.33,10.0
160,180,180,88.08,50.34,0.0
170,0,0,91.4,50.34,0.0
170,0,10,91.4,46.33,10.0
170,0,20,91.4,41.65,20.0
170,0,30,91.4,36.48,30.0
170,0,40,91.4,30.91,40.0
170,0,50,91.4,25.04,50.0
170,0,60,91.4,18.96,60.0
170,0,70,91.4,12.72,70.0
170,0,80,91.4,6.39,80.0
170,0,90,91.4,0.0,
170,0,100,91.4,-0.0,80.0
170,0,110,91.4,0.0,70.0
170,0,120,91.4,0.0,60.0
170,0,130,91.4,-0.0,50.0
170,0,140,91.4,0.0,40.0
170,0,150,91.4,-0.0,30.0
170,0,160,91.4,0.0,20.0
170,0,170,91.4,0.0,10.0
170,0,180,91.4,0.0,0.0
170,10,0,91.4,60.34,0.0
170,10,10,91.4,56.33,10.0
170,10,20,91.4,51.65,20.0
170,10,30,91.4,46.48,30.0
170,10,40,91.4,40.91,40.0
170,10,50,91.4,35.04,50.0
170,10,60,91.4,28.96,60.0
170,10,70,91.4,22.72,70.0
170,10,80,91.4,16.39,80.0
170,10,90,91.4,10.0,90.0
170,10,100,91.4,10.0,80.0
170,10,110,91.4,10.0,70.0
170,10,120,91.4,10.0,60.0
170,10,130,91.4,10.0,50.0
170,10,140,91.4,10.0,40.0
170,10,150,91.4,10.0,30.0
170,10,160,91.4,10.0,20.0
170,10,170,91.4,10.0,10.0
170,10,180,91.4,10.0,0.0
170,20,0,91.4,70.34,0.0
170,20,10,91.4,66.33,10.0
170,20,20,91.4,61.65,20.0
170,20,30,91.4,56.48,30.0
170,20,40,91.4,50.91,40.0
170,20,50,91.4,45.04,50.0
170,20,60,91.4,38.96,60.0
170,20,70,91.4,32.72,70.0
170,20,80,91.4,26.39,80.0
170,20,90,91.4,20.0,90.0
170,20,100,91.4,20.0,80.0
170,20,110,91.4,20.0,70.0
170,20,120,91.4,20.0,60.0
170,20,130,91.4,20.0,50.0
170,20,140,91.4,20.0,40.0
170,20,150,91.4,20.0,30.0
170,20,160,91.4,20.0,20.0
170,20,170,91.4,20.0,10.0
170,20,180,91.4,20.0,0.0
170,30,0,91.4,80.34,-0.0
170,30,10,91.4,76.33,10.0
170,30,20,91.4,71.65,20.0
170,30,30,91.4,66.48,30.0
170,30,40,91.4,60.91,40.0
170,30,50,91.4,55.04,50.0
170,30,60,91.4,48.96,60.0
170,30,70,91.4,42.72,70.0
170,30,80,91.4,36.39,80.0
170,30,90,91.4,30.0,90.0
170,30,100,91.4,30.0,80.0
170,30,110,91.4,30.0,70.0
170,30,120,91.4,30.0,60.0
170,30,130,91.4,30.0,50.0
170,30,140,91.4,30.0,40.0
170,30,150,91.4,30.0,30.0
170,30,160,91.4,30.0,20.0
170,30,170,91.4,30.0,10.0
170,30,180,91.4,30.0,0.0
170,40,0,91.4,90.34,-0.0
170,40,10,91.4,86.33,10.0
170,40,20,91.4,81.65,20.0
170,40,30,91.4,76.48,30.0
170,40,40,91.4,70.91,40.0
170,40,50,91.4,65.04,50.0
170,40,60,91.4,58.96,60.0
170,40,70,91.4,52.72,70.0
170,40,80,91.4,46.39,80.0
170,40,90,91.4,40.0,90.0
170,40,100,91.4,40.0,80.0
170,40,110,91.4,40.0,70.0
170,40,120,91.4,40.0,60.0
170,40,130,91.4,40.0,50.0
170,40,140,91.4,40.0,40.0
170,40,150,91.4,40.0,30.0
170,40,160,91.4,40.0,20.0
170,40,170,91.4,40.0,10.0
170,40,180,91.4,40.0,0.0
170,50,0,91.4,100.34,0.0
170,50,10,91.4,96.33,10.0
170,50,20,91.4,91.65,20.0
170,50,30,91.4,86.48,30.0
170,50,40,91.4,80.91,40.0
170,50,50,91.4,75.04,50.0
170,50,60,91.4,68.96,60.0
170,50,70,91.4,62.72,70.0
170,50,80,91.4,56.39,80.0
170,50,90,91.4,50.0,
170,50,100,91.4,50.0,80.0
170,50,110,91.4,50.0,70.0
170,50,120,91.4,50.0,60.0
170,50,130,91.4,50.0,50.0
170,50,140,91.4,50.0,40.0
170,50,150,91.4,50.0,30.0
170,50,160,91.4,50.0,20.0
170,50,170,91.4,50.0,10.0
170,50,180,91.4,50.0,0.0
170,60,0,91.4,110.34,0.0
170,60,10,91.4,106.33,10.0
170,60,20,91.4,101.65,20.0
170,60,30,91.4,96.48,30.0
170,60,40,91.4,90.91,40.0
170,60,50,91.4,85.04,50.0
170,60,60,91.4,78.96,60.0
170,60,70,91.4,72.72,70.0
170,60,80,91.4,66.39,80.0
170,60,90,91.4,60.0,90.0
170,60,100,91.4,60.0,80.0
170,60,110,91.4,60.0,70.0
170,60,120,91.4,60.0,60.0
170,60,130,91.4,60.0,50.0
170,60,140,91.4,60.0,40.0
170,60,150,91.4,60.0,30.0
170,60,160,91.4,60.0,20.0
170,60,170,91.4,60.0,10.0
170,60,180,91.4,60.0,0.0
170,70,0,88.25,110.0,-0.0
170,70,10,88.25,110.0,10.0
170,70,20,88.25,110.0,20.0
170,70,30,91.4,106.48,30.0
170,70,40,91.4,100.91,40.0
170,70,50,91.4,95.04,50.0
170,70,60,91.4,88.96,60.0
170,70,70,91.4,82.72,70.0
170,70,80,91.4,76.39,80.0
170,70,90,91.4,70.0,90.0
170,70,100,91.4,70.0,80.0
170,70,110,91.4,70.0,70.0
170,70,120,91.4,70.0,60.0
170,70,130,91.4,70.0,50.0
170,70,140,91.4,70.0,40.0
170,70,150,91.4,70.0,30.0
170,70,160,91.4,70.0,20.0
170,70,170,91.4,70.0,10.0
170,70,180,91.4,70.0,-0.0
170,80,0,88.25,100.0,0.0
170,80,10,88.25,100.0,10.0
170,80,20,88.25,100.0,20.0
170,80,30,88.25,100.0,30.0
170,80,40,88.25,100.0,40.0
170,80,50,88.25,100.0,50.0
170,80,60,91.4,98.96,60.0
170,80,70,91.4,92.72,70.0
170,80,80,91.4,86.39,80.0
170,80,90,91.4,80.0,90.0
170,80,100,91.4,80.0,80.0
170,80,110,91.4,80.0,70.0
170,80,120,91.4,80.0,60.0
170,80,130,91.4,80.0,50.0
170,80,140,91.4,80.0,40.0
170,80,150,91.4,80.0,30.0
170,80,160,91.4,80.0,20.0
170,80,170,91.4,80.0,10.0
170,80,180,91.4,80.0,0.0
170,90,0,88.25,90.0,0.0
170,90,10,88.25,90.0,10.0
170,90,20,88.25,90.0,20.0
170,90,30,88.25,90.0,30.0
170,90,40,88.25,90.0,40.0
170,90,50,88.25,90.0,50.0
170,90,60,88.25,90.0,60.0
170,90,70,88.25,90.0,70.0
170,90,80,88.25,90.0,80.0
170,90,90,91.4,90.0,90.0
170,90,100,91.4,90.0,80.0
170,90,110,91.4,90.0,70.0
170,90,120,91.4,90.0,60.0
170,90,130,91.4,90.0,50.0
170,90,140,91.4,90.0,40.0
170,90,150,91.4,90.0,30.0
170,90,160,91.4,90.0,20.0
170,90,170,91.4,90.0,10.0
170,90,180,91.4,90.0,0.0
170,100,0,88.25,80.0,0.0
170,100,10,88.25,80.0,10.0
170,100,20,88.25,80.0,20.0
170,100,30,88.25,80.0,30.0
170,100,40,88.25,80.0,40.0
170,100,50,88.25,80.0,50.0
170,100,60,88.25,80.0,60.0
170,100,70,88.25,80.0,70.0
170,100,80,88.25,80.0,80.0
170,100,90,88.25,80.0,90.0
170,100,100,88.25,86.39,80.0
170,100,110,88.25,92.72,70.0
170,100,120,88.25,98.96,60.0
170,100,130,91.4,100.0,50.0
170,100,140,91.4,100.0,40.0
170,100,150,91.4,100.0,30.0
170,100,160,91.4,100.0,20.0
170,100,170,91.4,100.0,10.0
170,100,180,91.4,100.0,0.0
170,110,0,88.25,70.0,0.0
170,110,10,88.25,70.0,10.0
170,110,20,88.25,70.0,20.0
170,110,30,88.25,70.0,30.0
170,110,40,88.25,70.0,40.0
170,110,50,88.25,70.0,50.0
170,110,60,88.25,70.0,60.0
170,110,70,88.25,70.0,70.0
170,110,80,88.25,70.0,80.0
170,110,90,88.25,70.0,90.0
170,110,100,88.25,76.39,80.0
170,110,110,88.25,82.72,70.0
170,110,120,88.25,88.96,60.0
170,110,130,88.25,95.04,50.0
170,110,140,88.25,100.91,40.0
170,110,150,88.25,106.48,30.0
170,110,160,91.4,110.0,20.0
170,110,170,91.4,110.0,10.0
170,110,180,91.4,110.0,-0.0
170,120,0,88.25,60.0,0.0
170,120,10,88.25,60.0,10.0
170,120,20,88.25,60.0,20.0
170,120,30,88.25,60.0,30.0
170,120,40,88.25,60.0,40.0
170,120,50,88.25,60.0,50.0
170,120,60,88.25,60.0,60.0
170,120,70,88.25,60.0,70.0
170,120,80,88.25,60.0,80.0
170,120,90,88.25,60.0,90.0
170,120,100,88.25,66.39,80.0
170,120,110,88.25,72.72,70.0
170,120,120,88.25,78.96,60.0
170,120,130,88.25,85.04,50.0
170,120,140,88.25,90.91,40.0
170,120,150,88.25,96.48,30.0
170,120,160,88.25,101.65,20.0
170,120,170,88.25,106.33,10.0
170,120,180,88.25,110.34,-0.0
170,130,0,88.25,50.0,0.0
170,130,10,88.25,50.0,10.0
170,130,20,88.25,50.0,20.0
170,130,30,88.25,50.0,30.0
170,130,40,88.25,50.0,40.0
170,130,50,88.25,50.0,50.0
170,130,60,88.25,50.0,60.0
170,130,70,88.25,50.0,70.0
170,130,80,88.25,50.0,80.0
170,130,90,88.25,50.0,
170,130,100,88.25,56.39,80.0
170,130,110,88.25,62.72,70.0
170,130,120,88.25,68.96,60.0
170,130,130,88.25,75.04,50.0
170,130,140,88.25,80.91,40.0
170,130,150,88.25,86.48,30.0
170,130,160,88.25,91.65,20.0
170,130,170,88.25,96.33,10.0
170,130,180,88.25,100.34,0.0
170,140,0,88.25,40.0,0.0
170,140,10,88.25,40.0,10.0
170,140,20,88.25,40.0,20.0
170,140,30,88.25,40.0,30.0
170,140,40,88.25,40.0,40.0
170,140,50,88.25,40.0,50.0
170,140,60,88.25,40.0,60.0
170,140,70,88.25,40.0,70.0
170,140,80,88.25,40.0,80.0
170,140,90,88.25,40.0,90.0
170,140,100,88.25,46.39,80.0
170,140,110,88.25,52.72,70.0
170,140,120,88.25,58.96,60.0
170,140,130,88.25,65.04,50.0
170,140,140,88.25,70.91,40.0
170,140,150,88.25,76.48,30.0
170,140,160,88.25,81.65,20.0
170,140,170,88.25,86.33,10.0
170,140,180,88.25,90.34,-0.0
170,150,0,88.25,30.0,-0.0
170,150,10,88.25,30.0,10.0
170,150,20,88.25,30.0,20.0
170,150,30,88.25,30.0,30.0
170,150,40,88.25,30.0,40.0
170,150,50,88.25,30.0,50.0
170,150,60,88.25,30.0,60.0
170,150,70,88.25,30.0,70.0
170,150,80,88.25,30.0,80.0
170,150,90,88.25,30.0,90.0
170,150,100,88.25,36.39,80.0
170,150,110,88.25,42.72,70.0
170,150,120,88.25,48.96,60.0
170,150,130,88.25,55.04,50.0
170,150,140,88.25,60.91,40.0
170,150,150,88.25,66.48,30.0
170,150,160,88.25,71.65,20.0
170,150,170,88.25,76.33,10.0
170,150,180,88.25,80.34,-0.0
170,160,0,88.25,20.0,-0.0
170,160,10,88.25,20.0,10.0
170,160,20,88.25,20.0,20.0
170,160,30,88.25,20.0,30.0
170,160,40,88.25,20.0,40.0
170,160,50,88.25,20.0,50.0
170,160,60,88.25,20.0,60.0
170,160,70,88.25,20.0,70.0
170,160,80,88.25,20.0,80.0
170,160,90,88.25,20.0,90.0
170,160,100,88.25,26.39,80.0
170,160,110,88.25,32.72,70.0
170,160,120,88.25,38.96,60.0
170,160,130,88.25,45.04,50.0
170,160,140,88.25,50.91,40.0
170,160,150,88.25,56.48,30.0
170,160,160,88.25,61.65,20.0
170,160,170,88.25,66.33,10.0
170,160,180,88.25,70.34,0.0
170,170,0,88.25,10.0,0.0
170,170,10,88.25,10.0,10.0
170,170,20,88.25,10.0,20.0
170,170,30,88.25,10.0,30.0
170,170,40,88.25,10.0,40.0
170,170,50,88.25,10.0,50.0
170,170,60,88.25,10.0,60.0
170,170,70,88.25,10.0,70.0
170,170,80,88.25,10.0,80.0
170,170,90,88.25,10.0,90.0
170,170,100,88.25,16.39,80.0
170,170,110,88.25,22.72,70.0
170,170,120,88.25,28.96,60.0
170,170,130,88.25,35.04,50.0
170,170,140,88.25,40.91,40.0
170,170,150,88.25,46.48,30.0
170,170,160,88.25,51.65,20.0
170,170,170,88.25,56.33,10.0
170,170,180,88.25,60.34,0.0
170,180,0,88.25,0.0,0.0
170,180,10,88.25,0.0,10.0
170,180,20,88.25,0.0,20.0
170,180,30,88.25,0.0,30.0
170,180,40,88.25,0.0,40.0
170,180,50,88.25,0.0,50.0
170,180,60,88.25,-0.0,60.0
170,180,70,88.25,0.0,70.0
170,180,80,88.25,0.0,80.0
170,180,90,88.25,0.0,
170,180,100,88.25,6.39,80.0
170,180,110,88.25,12.72,70.0
170,180,120,88.25,18.96,60.0
170,180,130,88.25,25.04,50.0
170,180,140,88.25,30.91,40.0
170,180,150,88.25,36.48,30.0
170,180,160,88.25,41.65,20.0
170,180,170,88.25,46.33,10.0
170,180,180,88.25,50.34,0.0
180,0,0,91.57,50.34,0.0
180,0,10,91.57,46.33,10.0
180,0,20,91.57,41.65,20.0
180,0,30,91.57,36.48,30.0
180,0,40,91.57,30.91,40.0
180,0,50,91.57,25.04,50.0
180,0,60,91.57,18.96,60.0
180,0,70,91.57,12.72,70.0
180,0,80,91.57,6.39,80.0
180,0,90,91.57,0.0,
180,0,100,91.57,-0.0,80.0
180,0,110,91.57,0.0,70.0
180,0,120,91.57,0.0,60.0
180,0,130,91.57,-0.0,50.0
180,0,140,91.57,0.0,40.0
180,0,150,91.57,-0.0,30.0
180,0,160,91.57,0.0,20.0
180,0,170,91.57,0.0,10.0
180,0,180,91.57,0.0,0.0
180,10,0,91.57,60.34,0.0
180,10,10,91.57,56.33,10.0
180,10,20,91.57,51.65,20.0
180,10,30,91.57,46.48,30.0
180,10,40,91.57,40.91,40.0
180,10,50,91.57,35.04,50.0
180,10,60,91.57,28.96,60.0
180,10,70,91.57,22.72,70.0
180,10,80,91.57,16.39,80.0
180,10,90,91.57,10.0,90.0
180,10,100,91.57,10.0,80.0
180,10,110,91.57,10.0,70.0
180,10,120,91.57,10.0,60.0
180,10,130,91.57,10.0,50.0
180,10,140,91.57,10.0,40.0
180,10,150,91.57,10.0,30.0
180,10,160,91.57,10.0,20.0
180,10,170,91.57,10.0,10.0
180,10,180,91.57,10.0,0.0
180,20,0,91.57,70.34,0.0
180,20,10,91.57,66.33,10.0
180,20,20,91.57,61.65,20.0
180,20,30,91.57,56.48,30.0
180,20,40,91.57,50.91,40.0
180,20,50,91.57,45.04,50.0
180,20,60,91.57,38.96,60.0
180,20,70,91.57,32.72,70.0
180,20,80,91.57,26.39,80.0
180,20,90,91.57,20.0,
180,20,100,91.57,20.0,80.0
180,20,110,91.57,20.0,70.0
180,20,120,91.57,20.0,60.0
180,20,130,91.57,20.0,50.0
180,20,140,91.57,20.0,40.0
180,20,150,91.57,20.0,30.0
180,20,160,91.57,20.0,20.0
180,20,170,91.57,20.0,10.0
180,20,180,91.57,20.0,0.0
180,30,0,91.57,80.34,-0.0
180,30,10,91.57,76.33,10.0
180,30,20,91.57,71.65,20.0
180,30,30,91.57,66.48,30.0
180,30,40,91.57,60.91,40.0
180,30,50,91.57,55.04,50.0
180,30,60,91.57,48.96,60.0
180,30,70,91.57,42.72,70.0
180,30,80,91.57,36.39,80.0
180,30,90,91.57,30.0,90.0
180,30,100,91.57,30.0,80.0
180,30,110,91.57,30.0,70.0
180,30,120,91.57,30.0,60.0
180,30,130,91.57,30.0,50.0
180,30,140,91.57,30.0,40.0
180,30,150,91.57,30.0,30.0
180,30,160,91.57,30.0,20.0
180,30,170,91.57,30.0,10.0
180,30,180,91.57,30.0,0.0
180,40,0,91.57,90.34,-0.0
180,40,10,91.57,86.33,10.0
180,40,20,91.57,81.65,20.0
180,40,30,91.57,76.48,30.0
180,40,40,91.57,70.91,40.0
180,40,50,91.57,65.04,50.0
180,40,60,91.57,58.96,60.0
180,40,70,91.57,52.72,70.0
180,40,80,91.57,46.39,80.0
180,40,90,91.57,40.0,90.0
180,40,100,91.57,40.0,80.0
180,40,110,91.57,40.0,70.0
180,40,120,91.57,40.0,60.0
180,40,130,91.57,40.0,50.0
180,40,140,91.57,40.0,40.0
180,40,150,91.57,40.0,30.0
180,40,160,91.57,40.0,20.0
180,40,170,91.57,40.0,10.0
180,40,180,91.57,40.0,0.0
180,50,0,91.57,100.34,0.0
180,50,10,91.57,96.33,10.0
180,50,20,91.57,91.65,20.0
180,50,30,91.57,86.48,30.0
180,50,40,91.57,80.91,40.0
180,50,50,91.57,75.04,50.0
180,50,60,91.57,68.96,60.0
180,50,70,91.57,62.72,70.0
180,50,80,91.57,56.39,80.0
180,50,90,91.57,50.0,
180,50,100,91.57,50.0,80.0
180,50,110,91.57,50.0,70.0
180,50,120,91.57,50.0,60.0
180,50,130,91.57,50.0,50.0
180,50,140,91.57,50.0,40.0
180,50,150,91.57,50.0,30.0
180,50,160,91.57,50.0,20.0
180,50,170,91.57,50.0,10.0
180,50,180,91.57,50.0,0.0
180,60,0,91.57,110.34,0.0
180,60,10,91.57,106.33,10.0
180,60,20,91.57,101.65,20.0
180,60,30,91.57,96.48,30.0
180,60,40,91.57,90.91,40.0
180,60,50,91.57,85.04,50.0
180,60,60,91.57,78.96,60.0
180,60,70,91.57,72.72,70.0
180,60,80,91.57,66.39,80.0
180,60,90,91.57,60.0,90.0
180,60,100,91.57,60.0,80.0
180,60,110,91.57,60.0,70.0
180,60,120,91.57,60.0,60.0
180,60,130,91.57,60.0,50.0
180,60,140,91.57,60.0,40.0
180,60,150,91.57,60.0,30.0
180,60,160,91.57,60.0,20.0
180,60,170,91.57,60.0,10.0
180,60,180,91.57,60.0,0.0
180,70,0,88.43,110.0,-0.0
180,70,10,88.43,110.0,10.0
180,70,20,88.43,110.0,20.0
180,70,30,91.57,106.48,30.0
180,70,40,91.57,100.91,40.0
180,70,50,91.57,95.04,50.0
180,70,60,91.57,88.96,60.0
180,70,70,91.57,82.72,70.0
180,70,80,91.57,76.39,80.0
180,70,90,91.57,70.0,90.0
180,70,100,91.57,70.0,80.0
180,70,110,91.57,70.0,70.0
180,70,120,91.57,70.0,60.0
180,70,130,91.57,70.0,50.0
180,70,140,91.57,70.0,40.0
180,70,150,91.57,70.0,30.0
180,70,160,91.57,70.0,20.0
180,70,170,91.57,70.0,10.0
180,70,180,91.57,70.0,-0.0
180,80,0,88.43,100.0,0.0
180,80,10,88.43,100.0,10.0
180,80,20,88.43,100.0,20.0
180,80,30,88.43,100.0,30.0
180,80,40,88.43,100.0,40.0
180,80,50,88.43,100.0,50.0
180,80,60,91.57,98.96,60.0
180,80,70,91.57,92.72,70.0
180,80,80,91.57,86.39,80.0
180,80,90,91.57,80.0,90.0
180,80,100,91.57,80.0,80.0
180,80,110,91.57,80.0,70.0
180,80,120,91.57,80.0,60.0
180,80,130,91.57,80.0,50.0
180,80,140,91.57,80.0,40.0
180,80,150,91.57,80.0,30.0
180,80,160,91.57,80.0,20.0
180,80,170,91.57,80.0,10.0
180,80,180,91.57,80.0,0.0
180,90,0,88.43,90.0,0.0
180,90,10,88.43,90.0,10.0
180,90,20,88.43,90.0,20.0
180,90,30,88.43,90.0,30.0
180,90,40,88.43,90.0,40.0
180,90,50,88.43,90.0,50.0
180,90,60,88.43,90.0,60.0
180,90,70,88.43,90.0,70.0
180,90,80,88.43,90.0,80.0
180,90,90,91.57,90.0,90.0
180,90,100,91.57,90.0,80.0
180,90,110,91.57,90.0,70.0
180,90,120,91.57,90.0,60.0
180,90,130,91.57,90.0,50.0
180,90,140,91.57,90.0,40.0
180,90,150,91.57,90.0,30.0
180,90,160,91.57,90.0,20.0
180,90,170,91.57,90.0,10.0
180,90,180,91.57,90.0,0.0
180,100,0,88.43,80.0,0.0
180,100,10,88.43,80.0,10.0
180,100,20,88.43,80.0,20.0
180,100,30,88.43,80.0,30.0
180,100,40,88.43,80.0,40.0
180,100,50,88.43,80.0,50.0
180,100,60,88.43,80.0,60.0
180,100,70,88.43,80.0,70.0
180,100,80,88.43,80.0,80.0
180,100,90,88.43,80.0,90.0
180,100,100,88.43,86.39,80.0
180,100,110,88.43,92.72,70.0
180,100,120,88.43,98.96,60.0
180,100,130,91.57,100.0,50.0
180,100,140,91.57,100.0,40.0
180,100,150,91.57,100.0,30.0
180,100,160,91.57,100.0,20.0
180,100,170,91.57,100.0,10.0
180,100,180,91.57,100.0,0.0
180,110,0,88.43,70.0,0.0
180,110,10,88.43,70.0,10.0
180,110,20,88.43,70.0,20.0
180,110,30,88.43,70.0,30.0
180,110,40,88.43,70.0,40.0
180,110,50,88.43,70.0,50.0
180,110,60,88.43,70.0,60.0
180,110,70,88.43,70.0,70.0
180,110,80,88.43,70.0,80.0
180,110,90,88.43,70.0,90.0
180,110,100,88.43,76.39,80.0
180,110,110,88.43,82.72,70.0
180,110,120,88.43,88.96,60.0
180,110,130,88.43,95.04,50.0
180,110,140,88.43,100.91,40.0
180,110,150,88.43,106.48,30.0
180,110,160,91.57,110.0,20.0
180,110,170,91.57,110.0,10.0
180,110,180,91.57,110.0,-0.0
180,120,0,88.43,60.0,0.0
180,120,10,88.43,60.0,10.0
180,120,20,88.43,60.0,20.0
180,120,30,88.43,60.0,30.0
180,120,40,88.43,60.0,40.0
180,120,50,88.43,60.0,50.0
180,120,60,88.43,60.0,60.0
180,120,70,88.43,60.0,70.0
180,120,80,88.43,60.0,80.0
180,120,90,88.43,60.0,90.0
180,120,100,88.43,66.39,80.0
180,120,110,88.43,72.72,70.0
180,120,120,88.43,78.96,60.0
180,120,130,88.43,85.04,50.0
180,120,140,88.43,90.91,40.0
180,120,150,88.43,96.48,30.0
180,120,160,88.43,101.65,20.0
